"virus","animal","cors","corsCI1","corsCI2","pval","commonName","bootCI1","bootCI2"
"Influenza A virus H3N2","Danio.albolineatus",-0.0416666666666667,-0.429722702202072,0.359381004571966,0.843238385398005,"Pearl danio",-0.108893101296094,0
"Bamboo rat coronavirus","Danio.albolineatus",0.453231891027862,0.0707759727749054,0.719508877344024,0.0228860058673646,"Pearl danio",0,0.892914912510776
"Raccoon dog amdovirus","Danio.albolineatus",NA,NA,NA,NA,"Pearl danio",0,0
"Civet kobuvirus","Danio.albolineatus",NA,NA,NA,NA,"Pearl danio",0,0
"SARS-CoV-2","Ptyas.mucosa",-0.024559694402916,-0.415656936007989,0.374202576224592,0.907233410964359,"Dhaman",-0.168091756772228,0.214172362357023
"Influenza A virus H3N2","Ptyas.mucosa",-0.0839032198248664,-0.46366243174696,0.321899535258637,0.690082725647397,"Dhaman",-0.180255312372192,0
"Bamboo rat coronavirus","Ptyas.mucosa",0.515821011747332,0.151585861154634,0.756719706352919,0.00830766605937046,"Dhaman",-0.0635635053448668,0.976999595589297
"Raccoon dog amdovirus","Ptyas.mucosa",NA,NA,NA,NA,"Dhaman",0,0
"Civet kobuvirus","Ptyas.mucosa",NA,NA,NA,NA,"Dhaman",0,0
"SARS-CoV-2","Copsychus.saularis",NA,NA,NA,NA,"Oriental magpie-robin",0,0
"Influenza A virus H3N2","Copsychus.saularis",NA,NA,NA,NA,"Oriental magpie-robin",0,0
"Bamboo rat coronavirus","Copsychus.saularis",NA,NA,NA,NA,"Oriental magpie-robin",0,0
"Raccoon dog amdovirus","Copsychus.saularis",NA,NA,NA,NA,"Oriental magpie-robin",0,0
"Civet kobuvirus","Copsychus.saularis",NA,NA,NA,NA,"Oriental magpie-robin",0,0
"SARS-CoV-2","Streptopelia.orientalis",-0.010652030505445,-0.404082169085994,0.386103959124733,0.959696308786655,"Eastern turtle dove",-0.0948417338371311,0.113978051897543
"Influenza A virus H3N2","Streptopelia.orientalis",-0.0416666666666667,-0.429722702202072,0.359381004571966,0.843238385398005,"Eastern turtle dove",-0.108893101296094,0
"Bamboo rat coronavirus","Streptopelia.orientalis",0.715698084506409,0.44696694779911,0.865944659227009,5.76591326756946e-05,"Eastern turtle dove",0,0.966048893016596
"Raccoon dog amdovirus","Streptopelia.orientalis",NA,NA,NA,NA,"Eastern turtle dove",0,0
"Civet kobuvirus","Streptopelia.orientalis",NA,NA,NA,NA,"Eastern turtle dove",0,0
"SARS-CoV-2","Glaucidium.cuculoides",NA,NA,NA,NA,"Asian barred owlet",0,0
"Influenza A virus H3N2","Glaucidium.cuculoides",NA,NA,NA,NA,"Asian barred owlet",0,0
"Bamboo rat coronavirus","Glaucidium.cuculoides",NA,NA,NA,NA,"Asian barred owlet",0,0
"Raccoon dog amdovirus","Glaucidium.cuculoides",NA,NA,NA,NA,"Asian barred owlet",0,0
"Civet kobuvirus","Glaucidium.cuculoides",NA,NA,NA,NA,"Asian barred owlet",0,0
"SARS-CoV-2","Myocastor.coypus",NA,NA,NA,NA,"Nutria",0,0
"Influenza A virus H3N2","Myocastor.coypus",NA,NA,NA,NA,"Nutria",0,0
"Bamboo rat coronavirus","Myocastor.coypus",NA,NA,NA,NA,"Nutria",0,0
"Raccoon dog amdovirus","Myocastor.coypus",NA,NA,NA,NA,"Nutria",0,0
"Civet kobuvirus","Myocastor.coypus",NA,NA,NA,NA,"Nutria",0,0
"SARS-CoV-2","Carassius.auratus",-0.0922815931034875,-0.47026507134487,0.314310091598826,0.660861655975928,"Goldfish",-0.497317485961548,0.459519753021786
"Influenza A virus H3N2","Carassius.auratus",0.0828512012947483,-0.322848821832308,0.462830389376471,0.693783533444067,"Goldfish",0,0.204167921322487
"Bamboo rat coronavirus","Carassius.auratus",0.247959808599688,-0.16315661792662,0.585705303638674,0.23204742998576,"Goldfish",0.054663454298716,0.463390131692889
"Raccoon dog amdovirus","Carassius.auratus",NA,NA,NA,NA,"Goldfish",0,0
"Civet kobuvirus","Carassius.auratus",NA,NA,NA,NA,"Goldfish",0,0
"SARS-CoV-2","Otocyon.megalotis",NA,NA,NA,NA,"Bat-eared fox",0,0
"Influenza A virus H3N2","Otocyon.megalotis",NA,NA,NA,NA,"Bat-eared fox",0,0
"Bamboo rat coronavirus","Otocyon.megalotis",NA,NA,NA,NA,"Bat-eared fox",0,0
"Raccoon dog amdovirus","Otocyon.megalotis",NA,NA,NA,NA,"Bat-eared fox",0,0
"Civet kobuvirus","Otocyon.megalotis",NA,NA,NA,NA,"Bat-eared fox",0,0
"SARS-CoV-2","Channa.gachua",-0.161264887782514,-0.523065655863028,0.249782325623671,0.441237655905449,"Dwarf snakehead",-0.387181693831479,0.172017915220311
"Influenza A virus H3N2","Channa.gachua",0.343285403175003,-0.0599815536760581,0.650218877398201,0.0929477348455635,"Dwarf snakehead",0,1
"Bamboo rat coronavirus","Channa.gachua",-0.113880164953048,-0.487093058770915,0.294502637424187,0.587805970775257,"Dwarf snakehead",-0.276453786774871,0.192146333849694
"Raccoon dog amdovirus","Channa.gachua",NA,NA,NA,NA,"Dwarf snakehead",0,0
"Civet kobuvirus","Channa.gachua",NA,NA,NA,NA,"Dwarf snakehead",0,0
"SARS-CoV-2","Bubo.bubo",NA,NA,NA,NA,"Eurasian eagle-owl",0,0
"Influenza A virus H3N2","Bubo.bubo",NA,NA,NA,NA,"Eurasian eagle-owl",0,0
"Bamboo rat coronavirus","Bubo.bubo",NA,NA,NA,NA,"Eurasian eagle-owl",0,0
"Raccoon dog amdovirus","Bubo.bubo",NA,NA,NA,NA,"Eurasian eagle-owl",0,0
"Civet kobuvirus","Bubo.bubo",NA,NA,NA,NA,"Eurasian eagle-owl",0,0
"SARS-CoV-2","Rhizomys.sumatrensis",NA,NA,NA,NA,"Large bamboo rat",0,0
"Influenza A virus H3N2","Rhizomys.sumatrensis",NA,NA,NA,NA,"Large bamboo rat",0,0
"Bamboo rat coronavirus","Rhizomys.sumatrensis",NA,NA,NA,NA,"Large bamboo rat",0,0
"Raccoon dog amdovirus","Rhizomys.sumatrensis",NA,NA,NA,NA,"Large bamboo rat",0,0
"Civet kobuvirus","Rhizomys.sumatrensis",NA,NA,NA,NA,"Large bamboo rat",0,0
"SARS-CoV-2","Anser.albifrons",-0.0726477704830272,-0.454725598669308,0.332013707539706,0.730020059932112,"White-fronted goose",-0.268408292651463,0.167321728505699
"Influenza A virus H3N2","Anser.albifrons",-0.0936630183242024,-0.471349665390628,0.313053733853927,0.656088303035512,"White-fronted goose",-0.191977784048219,0
"Bamboo rat coronavirus","Anser.albifrons",-0.0369287914007689,-0.425845872170556,0.363506284391557,0.860883015399486,"White-fronted goose",-0.271960851611801,0.411860567209976
"Raccoon dog amdovirus","Anser.albifrons",NA,NA,NA,NA,"White-fronted goose",0,0
"Civet kobuvirus","Anser.albifrons",NA,NA,NA,NA,"White-fronted goose",0,0
"SARS-CoV-2","Jaydia.lineata",-0.0646234351226871,-0.448306943407618,0.339168022782104,0.758922793472783,"Indian perch",-0.158667204301338,0.00958606679566691
"Influenza A virus H3N2","Jaydia.lineata",-0.0416666666666667,-0.429722702202072,0.359381004571966,0.843238385398005,"Indian perch",-0.108893101296094,0
"Bamboo rat coronavirus","Jaydia.lineata",-0.0965834067425319,-0.473638786665291,0.310393049378661,0.64604044890278,"Indian perch",-0.199574327213805,0
"Raccoon dog amdovirus","Jaydia.lineata",NA,NA,NA,NA,"Indian perch",0,0
"Civet kobuvirus","Jaydia.lineata",NA,NA,NA,NA,"Indian perch",0,0
"SARS-CoV-2","Trichiurus.haumela",-0.0153371198653339,-0.407995496580711,0.382109426970529,0.941994226442413,"Largehead hairtail",-0.111781061853675,0.0963606448711382
"Influenza A virus H3N2","Trichiurus.haumela",-0.0416666666666667,-0.429722702202072,0.359381004571966,0.843238385398005,"Largehead hairtail",-0.108893101296094,0
"Bamboo rat coronavirus","Trichiurus.haumela",0.281663780770142,-0.127676786271367,0.609014933278249,0.17256029966653,"Largehead hairtail",0,0.823840757493974
"Raccoon dog amdovirus","Trichiurus.haumela",NA,NA,NA,NA,"Largehead hairtail",0,0
"Civet kobuvirus","Trichiurus.haumela",NA,NA,NA,NA,"Largehead hairtail",0,0
"SARS-CoV-2","Benthosema.pterotum",-0.0855289879639661,-0.464946937160253,0.320430920506852,0.684377173853651,"Skinnycheek lanternfish",-0.225424383291762,0.0634142837691196
"Influenza A virus H3N2","Benthosema.pterotum",-0.05733020341731,-0.442438570100895,0.345630234517363,0.78546880169034,"Skinnycheek lanternfish",-0.131320094157839,0
"Bamboo rat coronavirus","Benthosema.pterotum",0.0474733273217429,-0.354303662791591,0.434454648249468,0.821713968121465,"Skinnycheek lanternfish",-0.177981362480915,0.623967053860669
"Raccoon dog amdovirus","Benthosema.pterotum",NA,NA,NA,NA,"Skinnycheek lanternfish",0,0
"Civet kobuvirus","Benthosema.pterotum",NA,NA,NA,NA,"Skinnycheek lanternfish",0,0
"SARS-CoV-2","Abbottina.binhi",0.194270305224598,-0.217561059142606,0.547382889019367,0.35209683637773,"Cyprinid fish",-0.350682285727922,0.658424092810165
"Influenza A virus H3N2","Abbottina.binhi",0.239082705426479,-0.172327824429362,0.579471529019646,0.249731687447103,"Cyprinid fish",0,0.683369769278532
"Bamboo rat coronavirus","Abbottina.binhi",-0.128238343070572,-0.498128601467314,0.281138084382877,0.541268485214496,"Cyprinid fish",-0.288536409232913,0.164337781213702
"Raccoon dog amdovirus","Abbottina.binhi",NA,NA,NA,NA,"Cyprinid fish",0,0
"Civet kobuvirus","Abbottina.binhi",NA,NA,NA,NA,"Cyprinid fish",0,0
"SARS-CoV-2","Columba.hodgsonii",NA,NA,NA,NA,"Speckled wood-pigeon",0,0
"Influenza A virus H3N2","Columba.hodgsonii",NA,NA,NA,NA,"Speckled wood-pigeon",0,0
"Bamboo rat coronavirus","Columba.hodgsonii",NA,NA,NA,NA,"Speckled wood-pigeon",0,0
"Raccoon dog amdovirus","Columba.hodgsonii",NA,NA,NA,NA,"Speckled wood-pigeon",0,0
"Civet kobuvirus","Columba.hodgsonii",NA,NA,NA,NA,"Speckled wood-pigeon",0,0
"SARS-CoV-2","Gallus.gallus",0.0188584986596326,-0.379097272060656,0.41092734130699,0.928706225240743,"Chicken",-0.27952172984406,0.333707033368775
"Influenza A virus H3N2","Gallus.gallus",0.0574414869651197,-0.3455319173781,0.44252836095628,0.785061914470627,"Chicken",-0.0176732796518384,0.195480973954001
"Bamboo rat coronavirus","Gallus.gallus",0.423744438274451,0.0343679148619951,0.701431491438049,0.034783206435829,"Chicken",0.061400323948496,0.687993114129286
"Raccoon dog amdovirus","Gallus.gallus",NA,NA,NA,NA,"Chicken",0,0
"Civet kobuvirus","Gallus.gallus",NA,NA,NA,NA,"Chicken",0,0
"SARS-CoV-2","Ophichthys.cuchia",-0.383499878165883,-0.676169082911613,0.013708271298213,0.0584354101503082,"Cuchia",-0.657351146171868,0
"Influenza A virus H3N2","Ophichthys.cuchia",-0.0574486047975335,-0.442534103826962,0.34552562859207,0.785035891327722,"Cuchia",-0.129300917138952,0
"Bamboo rat coronavirus","Ophichthys.cuchia",-0.0103136830369919,-0.403798997979158,0.386391861034211,0.960975532854593,"Cuchia",-0.173714246026361,0.262910202410143
"Raccoon dog amdovirus","Ophichthys.cuchia",NA,NA,NA,NA,"Cuchia",0,0
"Civet kobuvirus","Ophichthys.cuchia",NA,NA,NA,NA,"Cuchia",0,0
"SARS-CoV-2","Acanthopagrus.latus",-0.0153371198653339,-0.407995496580711,0.382109426970529,0.941994226442413,"Yellowfin seabream",-0.100960920234059,0.110054550924555
"Influenza A virus H3N2","Acanthopagrus.latus",-0.0416666666666667,-0.429722702202072,0.359381004571966,0.843238385398005,"Yellowfin seabream",-0.108893101296094,0
"Bamboo rat coronavirus","Acanthopagrus.latus",0.281663780770142,-0.127676786271367,0.609014933278249,0.17256029966653,"Yellowfin seabream",0,0.839955942603744
"Raccoon dog amdovirus","Acanthopagrus.latus",NA,NA,NA,NA,"Yellowfin seabream",0,0
"Civet kobuvirus","Acanthopagrus.latus",NA,NA,NA,NA,"Yellowfin seabream",0,0
"SARS-CoV-2","Micropterus.punctulatus",-0.0164775377396497,-0.408945878104655,0.381134847808617,0.937689016357361,"Spotted bass",-0.41230980216322,0.534003673300221
"Influenza A virus H3N2","Micropterus.punctulatus",0.481219123667068,0.106300728546134,0.736339149924498,0.0148765329726897,"Spotted bass",0,0.773225014008983
"Bamboo rat coronavirus","Micropterus.punctulatus",0.246860681758205,-0.164296026532653,0.584935624291929,0.234190777992431,"Spotted bass",-0.0715355777747657,0.509196755828628
"Raccoon dog amdovirus","Micropterus.punctulatus",NA,NA,NA,NA,"Spotted bass",0,0
"Civet kobuvirus","Micropterus.punctulatus",NA,NA,NA,NA,"Spotted bass",0,0
"SARS-CoV-2","Pelodiscus.sinensis",-0.0779278030696731,-0.458927550250283,0.327280616652718,0.711192644990555,"Chinese soft-shelled turtle",-0.301922094488709,0.267825411136611
"Influenza A virus H3N2","Pelodiscus.sinensis",0.180514972922066,-0.231099575302707,0.537320396405121,0.387867052289705,"Chinese soft-shelled turtle",0,0.491325538829479
"Bamboo rat coronavirus","Pelodiscus.sinensis",0.646592680137829,0.337754171348984,0.829735496656005,0.00047860156904119,"Chinese soft-shelled turtle",0.123343034897314,0.903092748838778
"Raccoon dog amdovirus","Pelodiscus.sinensis",NA,NA,NA,NA,"Chinese soft-shelled turtle",0,0
"Civet kobuvirus","Pelodiscus.sinensis",NA,NA,NA,NA,"Chinese soft-shelled turtle",0,0
"SARS-CoV-2","Hystrix.indica",NA,NA,NA,NA,"Indian crested porcupine",0,0
"Influenza A virus H3N2","Hystrix.indica",NA,NA,NA,NA,"Indian crested porcupine",0,0
"Bamboo rat coronavirus","Hystrix.indica",NA,NA,NA,NA,"Indian crested porcupine",0,0
"Raccoon dog amdovirus","Hystrix.indica",NA,NA,NA,NA,"Indian crested porcupine",0,0
"Civet kobuvirus","Hystrix.indica",NA,NA,NA,NA,"Indian crested porcupine",0,0
