"virus","animal","cors","corsCI1","corsCI2","pval","commonName","bootCI1","bootCI2"
"SARS-CoV-2","Pampus.echinogaster",0.185190268213925,0.0304198926448611,0.331288307760189,0.0194398401328937,"Pampus",0,0.338374209795249
"Influenza A virus H3N2","Pampus.echinogaster",-0.00878987241612248,-0.164212419420201,0.147058530322807,0.912438183653472,"Pampus",-0.0201124414619553,0
"Bamboo rat coronavirus","Pampus.echinogaster",0.00420524120057838,-0.151541156800787,0.159747889919392,0.958044308408532,"Pampus",-0.065772852916412,0.117542298900944
"Raccoon dog amdovirus","Pampus.echinogaster",-0.0644314330701349,-0.217893481593843,0.0921398068381589,0.419736826889686,"Pampus",-0.10491513940021,0
"Civet kobuvirus","Pampus.echinogaster",-0.0316853200856229,-0.186413189414068,0.12457626577947,0.691748130903863,"Pampus",-0.0536820972944136,0
"SARS-CoV-2","Paramisgurnus.dabryanus",0.330038386348887,0.183834682815388,0.461955164832794,2.15254302217627e-05,"Large-scale loach",0.100558200611185,0.539773853620184
"Influenza A virus H3N2","Paramisgurnus.dabryanus",-0.0177578416539039,-0.172927087514772,0.138271544308718,0.824182620794627,"Large-scale loach",-0.0340398747158666,0
"Bamboo rat coronavirus","Paramisgurnus.dabryanus",-0.00168893550821551,-0.157294795304804,0.153998756545294,0.983143034229155,"Large-scale loach",-0.118607825625536,0.149427599968418
"Raccoon dog amdovirus","Paramisgurnus.dabryanus",-0.130168349644635,-0.280139830488756,0.0260057447480648,0.101970394930211,"Large-scale loach",-0.179608808979232,-0.0798834120791432
"Civet kobuvirus","Paramisgurnus.dabryanus",-0.0640126352461851,-0.217492878458329,0.092556752749188,0.422771380666297,"Large-scale loach",-0.0939139813508214,-0.0363999467585434
"SARS-CoV-2","Lophius.litulon",0.15376261563022,-0.00193080289186731,0.302177885457788,0.0529782112807751,"Anglerfish",0,0.310706319308812
"Influenza A virus H3N2","Lophius.litulon",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Anglerfish",-0.0156517715286264,0
"Bamboo rat coronavirus","Lophius.litulon",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Anglerfish",-0.0778633872002881,0
"Raccoon dog amdovirus","Lophius.litulon",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Anglerfish",-0.0843876451334501,0
"Civet kobuvirus","Lophius.litulon",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Anglerfish",-0.0441121190023301,0
"SARS-CoV-2","Paracanthobrama.guichenoti",0.356276165433726,0.212407682515937,0.48502698369345,4.04247722940725e-06,"Cyprinid fish",0,0.610352545697155
"Influenza A virus H3N2","Paracanthobrama.guichenoti",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Cyprinid fish",-0.0156517715286264,0
"Bamboo rat coronavirus","Paracanthobrama.guichenoti",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Cyprinid fish",-0.075177358987594,0
"Raccoon dog amdovirus","Paracanthobrama.guichenoti",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Cyprinid fish",-0.0859967365535042,0
"Civet kobuvirus","Paracanthobrama.guichenoti",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Cyprinid fish",-0.0457569023727402,0
"SARS-CoV-2","Lycodon.rufozonatus",-0.0129203164852085,-0.168229214802935,0.143014496422438,0.871589143577383,"Red-banded snake",-0.0793379689488678,0.098920667167825
"Influenza A virus H3N2","Lycodon.rufozonatus",-0.0117057344923239,-0.167048586982691,0.144204209670072,0.883570827729999,"Red-banded snake",-0.0240729597730444,0
"Bamboo rat coronavirus","Lycodon.rufozonatus",-0.0752588957257846,-0.228232625091533,0.0813411301745314,0.345768460899554,"Red-banded snake",-0.114421212819773,-0.0369147398892808
"Raccoon dog amdovirus","Lycodon.rufozonatus",0.0854058159228352,-0.0711877039719807,0.237890701894402,0.284445489133965,"Red-banded snake",-0.0864390254972232,0.214028919834455
"Civet kobuvirus","Lycodon.rufozonatus",-0.0421962830252563,-0.196552587130248,0.11420096767074,0.597421598472149,"Red-banded snake",-0.0676497142215183,-0.0184270895495224
"SARS-CoV-2","Prochilodus.lineatus",0.356276165433726,0.212407682515937,0.48502698369345,4.04247722940725e-06,"Curimbata",0,0.60561267595103
"Influenza A virus H3N2","Prochilodus.lineatus",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Curimbata",-0.0156517715286264,0
"Bamboo rat coronavirus","Prochilodus.lineatus",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Curimbata",-0.0764769826309617,0
"Raccoon dog amdovirus","Prochilodus.lineatus",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Curimbata",-0.0853371713502983,0
"Civet kobuvirus","Prochilodus.lineatus",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Curimbata",-0.0451939490314993,0
"SARS-CoV-2","Channa.asiatica",0.0891160478332391,-0.0674669730433685,0.241414675110526,0.263965064765897,"Small snakehead",0,0.189239224306771
"Influenza A virus H3N2","Channa.asiatica",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Small snakehead",-0.0156517715286264,0
"Bamboo rat coronavirus","Channa.asiatica",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Small snakehead",-0.075330982661504,0
"Raccoon dog amdovirus","Channa.asiatica",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Small snakehead",-0.0871720959904444,0
"Civet kobuvirus","Channa.asiatica",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Small snakehead",-0.0435393080074961,0
"SARS-CoV-2","Lepus.sinensis",-0.14193257850043,-0.29114791966782,0.0140244505358664,0.0743219236841305,"Chinese hare",-0.21095049403602,-0.0615221976084458
"Influenza A virus H3N2","Lepus.sinensis",-0.0359432531173492,-0.190524578795058,0.120377403451341,0.652857176439607,"Chinese hare",-0.0698450745354736,0
"Bamboo rat coronavirus","Lepus.sinensis",0.086811003765102,-0.0697790522992053,0.239225819845437,0.276567008588302,"Chinese hare",-0.066771656644258,0.274926818681898
"Raccoon dog amdovirus","Lepus.sinensis",0.50401881023927,0.378027528474617,0.611680241970165,1.26347734944928e-11,"Chinese hare",0.3388369396157,0.653257629771387
"Civet kobuvirus","Lepus.sinensis",0.267957831691242,0.117198612001424,0.406645137370559,0.000638227565284642,"Chinese hare",0.0679400876315953,0.466799965857623
"SARS-CoV-2","Fulica.atra",-0.03431449438,-0.188952516591383,0.121984227075382,0.667630846117044,"Eurasian coot",-0.0639473353364773,0
"Influenza A virus H3N2","Fulica.atra",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Eurasian coot",-0.0156517715286264,0
"Bamboo rat coronavirus","Fulica.atra",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Eurasian coot",-0.0739380905516388,0
"Raccoon dog amdovirus","Fulica.atra",0.153539850332592,-0.00215895360000722,0.301970552368958,0.0533272700438648,"Eurasian coot",0,0.281781060499321
"Civet kobuvirus","Fulica.atra",0.250403671047693,0.0985993347364885,0.390818858782268,0.00145541115969213,"Eurasian coot",0,0.507046249347041
"SARS-CoV-2","Scolopax.rusticola",0.0799321548006403,-0.0766689088709438,0.232684485816057,0.316557545518283,"Eurasian woodcock",0,0.16504015972512
"Influenza A virus H3N2","Scolopax.rusticola",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Eurasian woodcock",-0.0156517715286264,0
"Bamboo rat coronavirus","Scolopax.rusticola",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Eurasian woodcock",-0.0768659712335402,0
"Raccoon dog amdovirus","Scolopax.rusticola",0.0415585738218197,-0.114831419616914,0.195938360387203,0.602977339691592,"Eurasian woodcock",0,0.086390453494844
"Civet kobuvirus","Scolopax.rusticola",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Eurasian woodcock",-0.0456991650066313,0
"SARS-CoV-2","Accipiter.nisus",-0.03431449438,-0.188952516591383,0.121984227075382,0.667630846117044,"Eurasian sparrowhawk",-0.0665249398789093,0
"Influenza A virus H3N2","Accipiter.nisus",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Eurasian sparrowhawk",-0.0156517715286264,0
"Bamboo rat coronavirus","Accipiter.nisus",0.0633634741991741,-0.0932029347236112,0.216871818028688,0.427500180425139,"Eurasian sparrowhawk",0,0.131670078660505
"Raccoon dog amdovirus","Accipiter.nisus",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Eurasian sparrowhawk",-0.0875597554148472,0
"Civet kobuvirus","Accipiter.nisus",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Eurasian sparrowhawk",-0.0445615480470597,0
"SARS-CoV-2","Vanellus.vanellus",-0.03431449438,-0.188952516591383,0.121984227075382,0.667630846117044,"Northern lapwing",-0.0681080381059726,0
"Influenza A virus H3N2","Vanellus.vanellus",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Northern lapwing",-0.0156517715286264,0
"Bamboo rat coronavirus","Vanellus.vanellus",0.0416488517074098,-0.114742176765886,0.196025321318109,0.602189438153846,"Northern lapwing",0,0.08908142294892
"Raccoon dog amdovirus","Vanellus.vanellus",0.150530240930861,-0.00523973313619795,0.299168058580473,0.0582324526348684,"Northern lapwing",0,0.272821212657855
"Civet kobuvirus","Vanellus.vanellus",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Northern lapwing",-0.0428866892443189,0
"SARS-CoV-2","Botaurus.stellaris",-0.0486817014194404,-0.202792318505438,0.107782191828032,0.542278605433749,"Eurasian bittern",-0.0772426264262666,0
"Influenza A virus H3N2","Botaurus.stellaris",-0.00897906379992697,-0.16439651793282,0.146873410670879,0.910561276664648,"Eurasian bittern",-0.0192307692307692,0
"Bamboo rat coronavirus","Botaurus.stellaris",-0.0577284942416047,-0.211475536692335,0.0988065190540765,0.46981003671721,"Eurasian bittern",-0.0953975609457598,0
"Raccoon dog amdovirus","Botaurus.stellaris",0.209928792500908,0.0561151359118068,0.354008823295973,0.0079102397795148,"Eurasian bittern",0,0.349282371702799
"Civet kobuvirus","Botaurus.stellaris",-0.0323673083181588,-0.187072070602468,0.123904115047825,0.685461266585989,"Eurasian bittern",-0.054827552998119,0
"SARS-CoV-2","Ovis.orientalis",0.516838730609926,0.392789259391192,0.622415992702628,3.07410772989375e-12,"Sheep",0.319710744752387,0.718748818168369
"Influenza A virus H3N2","Ovis.orientalis",0.258226166405663,0.106874475642639,0.397881644054346,0.00101500099878736,"Sheep",0,0.455508588646341
"Bamboo rat coronavirus","Ovis.orientalis",-0.0186283901673839,-0.17377175559779,0.137417254397884,0.8157133294767,"Sheep",-0.162698656520191,0.127240428380676
"Raccoon dog amdovirus","Ovis.orientalis",-0.146508818412378,-0.295419376076963,0.00935164268962017,0.0653602456604067,"Sheep",-0.236086991294772,-0.0226673671206411
"Civet kobuvirus","Ovis.orientalis",-0.0351861282410536,-0.189793907777928,0.121124433730843,0.659708360087084,"Sheep",-0.146390534839222,0.0839501988514298
"SARS-CoV-2","Accipiter.virgatus",-0.03431449438,-0.188952516591383,0.121984227075382,0.667630846117044,"Besra",-0.063594263039039,0
"Influenza A virus H3N2","Accipiter.virgatus",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Besra",-0.0156517715286264,0
"Bamboo rat coronavirus","Accipiter.virgatus",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Besra",-0.0792406148452596,0
"Raccoon dog amdovirus","Accipiter.virgatus",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Besra",-0.0843780381742453,0
"Civet kobuvirus","Accipiter.virgatus",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Besra",-0.0441703090840332,0
"SARS-CoV-2","Rhizomys.sinensis",-0.03431449438,-0.188952516591383,0.121984227075382,0.667630846117044,"Chinese bamboo rat",-0.0670830090453176,0
"Influenza A virus H3N2","Rhizomys.sinensis",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Chinese bamboo rat",-0.0156517715286264,0
"Bamboo rat coronavirus","Rhizomys.sinensis",0.214829282569485,0.0612294375263383,0.358489471943386,0.0065411166733302,"Chinese bamboo rat",0,0.393650648134811
"Raccoon dog amdovirus","Rhizomys.sinensis",0.0768557809150387,-0.0797453733196522,0.229754576721181,0.335601178594408,"Chinese bamboo rat",0,0.156272759694393
"Civet kobuvirus","Rhizomys.sinensis",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Chinese bamboo rat",-0.0432818358006503,0
"SARS-CoV-2","Vulpes.lagopus",-0.0972335214604804,-0.24911065845804,0.0593113125855796,0.222735855976156,"Arctic fox",-0.134659614564252,-0.0588789942601375
"Influenza A virus H3N2","Vulpes.lagopus",-0.0179341717160398,-0.173098193917157,0.138098526184672,0.822465489239524,"Arctic fox",-0.0353085693453103,0
"Bamboo rat coronavirus","Vulpes.lagopus",-0.115302970521913,-0.266173278162487,0.0410815114926359,0.147819907844763,"Arctic fox",-0.159543193579663,-0.0681680290812575
"Raccoon dog amdovirus","Vulpes.lagopus",0.279496480970417,0.129482112370808,0.41700287764261,0.000359876399799543,"Arctic fox",0.104520125484523,0.431046352466178
"Civet kobuvirus","Vulpes.lagopus",-0.0186649346786556,-0.173807208690048,0.137381387323939,0.815358258068816,"Arctic fox",-0.0809374795635173,0.110339977190719
"SARS-CoV-2","Sinobdella.sinensis",0.139857408365366,-0.0161411684459034,0.28920899598792,0.0787011969289506,"Spiny eel",0,0.274796437505729
"Influenza A virus H3N2","Sinobdella.sinensis",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Spiny eel",-0.0156517715286264,0
"Bamboo rat coronavirus","Sinobdella.sinensis",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Spiny eel",-0.0772704710659177,0
"Raccoon dog amdovirus","Sinobdella.sinensis",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Spiny eel",-0.0872760230645594,0
"Civet kobuvirus","Sinobdella.sinensis",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Spiny eel",-0.0435464484055806,0
"SARS-CoV-2","Pseudolaubuca.sinensis",0.130709313619121,-0.0254557816999767,0.280646890909426,0.100542236319821,"Cyprinid fish",0,0.26052311432374
"Influenza A virus H3N2","Pseudolaubuca.sinensis",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Cyprinid fish",-0.0156517715286264,0
"Bamboo rat coronavirus","Pseudolaubuca.sinensis",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Cyprinid fish",-0.0760066235181163,0
"Raccoon dog amdovirus","Pseudolaubuca.sinensis",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Cyprinid fish",-0.0886023739072892,0
"Civet kobuvirus","Pseudolaubuca.sinensis",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Cyprinid fish",-0.0449448118697388,0
"SARS-CoV-2","Elaphe.schrenckii",-0.0480179189139982,-0.202154256453075,0.1084397532386,0.547805093111755,"Amur rat snake",-0.0809065997540944,0
"Influenza A virus H3N2","Elaphe.schrenckii",-0.00885663288046735,-0.16427738398585,0.146993207907794,0.911775818737603,"Amur rat snake",-0.0192511701883449,0
"Bamboo rat coronavirus","Elaphe.schrenckii",0.12906937921875,-0.0271227058006375,0.279109477509854,0.104920917077198,"Amur rat snake",-0.0652676420495766,0.451828957020067
"Raccoon dog amdovirus","Elaphe.schrenckii",-0.0649207999444797,-0.21836152239805,0.0916525343604791,0.416207054448662,"Amur rat snake",-0.106675415517381,0
"Civet kobuvirus","Elaphe.schrenckii",-0.0319259750782883,-0.186645706454976,0.124339098545832,0.689527237985446,"Amur rat snake",-0.0567991473667165,0
"SARS-CoV-2","Ptyas.dhumnades",-0.0702954791652368,-0.223497337978832,0.0862959191090669,0.378594850201648,"Chinese ratsnake",-0.132539116946912,0.0245994683162965
"Influenza A virus H3N2","Ptyas.dhumnades",-0.0209269772936172,-0.176000911769358,0.135160480036907,0.793455781786903,"Chinese ratsnake",-0.0416841810738293,0
"Bamboo rat coronavirus","Ptyas.dhumnades",-0.134544415220504,-0.28423923894325,0.0215541697759184,0.0908652037320595,"Chinese ratsnake",-0.181350888363588,-0.0889249566357884
"Raccoon dog amdovirus","Ptyas.dhumnades",0.0937373594756227,-0.0628264854870356,0.245798380483864,0.239896054608425,"Chinese ratsnake",-0.0648028273522752,0.245270888705946
"Civet kobuvirus","Ptyas.dhumnades",-0.0754365868560956,-0.228402015071331,0.0811636042871326,0.344627594885013,"Chinese ratsnake",-0.105515567865109,-0.047269192098568
"SARS-CoV-2","Rhinogobius.cliffordpopei",0.353006177432906,0.208833187992858,0.482161310008591,5.02071244743739e-06,"Goby",0,0.623306283690765
"Influenza A virus H3N2","Rhinogobius.cliffordpopei",-0.00897895390518913,-0.164396410999498,0.146873518203657,0.91056236675262,"Goby",-0.0203366366417737,0
"Bamboo rat coronavirus","Rhinogobius.cliffordpopei",-0.057727787702718,-0.211474859494322,0.0988072210345438,0.469815481506965,"Goby",-0.0954891903117498,0
"Raccoon dog amdovirus","Rhinogobius.cliffordpopei",-0.0658174362714161,-0.219218901176317,0.0907595408708151,0.409784885025041,"Goby",-0.108976637616267,0
"Civet kobuvirus","Rhinogobius.cliffordpopei",-0.0323669121747588,-0.18707168792155,0.12390450551859,0.685464912205531,"Goby",-0.0559668143039685,0
"SARS-CoV-2","Paguma.larvata",-0.0608838443724518,-0.214498380969805,0.0956699717449632,0.445841456642839,"Masked palm civet",-0.106626672733008,-0.00370086649384961
"Influenza A virus H3N2","Paguma.larvata",-0.0154869972182093,-0.170722678008234,0.140498885608062,0.846368199666898,"Masked palm civet",-0.0313184376352693,0
"Bamboo rat coronavirus","Paguma.larvata",0.301257115238771,0.152773425937782,0.436439739538296,0.000113958394193366,"Masked palm civet",0.0788534014904583,0.47429660811376
"Raccoon dog amdovirus","Paguma.larvata",0.386239764209412,0.245341802903623,0.511157637415286,4.94607026136328e-07,"Masked palm civet",0.136945427470762,0.577197666383486
"Civet kobuvirus","Paguma.larvata",0.575752612959221,0.461458695998469,0.67124654163446,2.03532125185262e-15,"Masked palm civet",-0.00914761249281735,0.80734549892079
"SARS-CoV-2","Danio.albolineatus",0.109522496478676,-0.0469246307985969,0.260725157526906,0.169358699492223,"Pearl danio",0,0.231428858420513
"Influenza A virus H3N2","Danio.albolineatus",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Pearl danio",-0.0156517715286264,0
"Bamboo rat coronavirus","Danio.albolineatus",0.108540789421762,-0.0479159145923785,0.259798936901539,0.173237205237787,"Pearl danio",0,0.212554438725465
"Raccoon dog amdovirus","Danio.albolineatus",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Pearl danio",-0.0891242359018762,0
"Civet kobuvirus","Danio.albolineatus",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Pearl danio",-0.0442220469522776,0
"SARS-CoV-2","Ptyas.mucosa",-0.146568104805743,-0.295474674883675,0.0092910605353612,0.0652502112489324,"Dhaman",-0.242175160880459,-0.039653765834499
"Influenza A virus H3N2","Ptyas.mucosa",-0.0513593716531361,-0.205364905486136,0.105128226536193,0.52026841568134,"Dhaman",-0.095258406340061,0
"Bamboo rat coronavirus","Ptyas.mucosa",-0.0181685822854754,-0.173325645729735,0.137868503710373,0.82018406463539,"Dhaman",-0.167887887688986,0.151411202744773
"Raccoon dog amdovirus","Ptyas.mucosa",-0.0139578920991342,-0.169237431755544,0.141997808279614,0.86137655849522,"Dhaman",-0.142354559078967,0.132809361726287
"Civet kobuvirus","Ptyas.mucosa",0.0194764608359542,-0.136584799232057,0.174594394629026,0.807483162598738,"Dhaman",-0.141505865956938,0.188632501333333
"SARS-CoV-2","Copsychus.saularis",-0.03431449438,-0.188952516591383,0.121984227075382,0.667630846117044,"Oriental magpie-robin",-0.0621137844102721,0
"Influenza A virus H3N2","Copsychus.saularis",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Oriental magpie-robin",-0.0156517715286264,0
"Bamboo rat coronavirus","Copsychus.saularis",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Oriental magpie-robin",-0.0780358455364939,0
"Raccoon dog amdovirus","Copsychus.saularis",0.107526916716699,-0.0489393544163159,0.2588420764164,0.177311408674646,"Oriental magpie-robin",0,0.205300813469371
"Civet kobuvirus","Copsychus.saularis",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Oriental magpie-robin",-0.0445602340793398,0
"SARS-CoV-2","Streptopelia.orientalis",-0.179209529240985,-0.325769888049346,-0.0242384133763678,0.0238059571857374,"Eastern turtle dove",-0.257283120247645,-0.0899523151207264
"Influenza A virus H3N2","Streptopelia.orientalis",-0.0479695791309792,-0.202107784642965,0.108487634624367,0.548208632732251,"Eastern turtle dove",-0.0897396493451679,0
"Bamboo rat coronavirus","Streptopelia.orientalis",0.166675765334705,0.0113222859165679,0.314172516985494,0.0357437979151949,"Eastern turtle dove",0.0197159893102765,0.32999019993816
"Raccoon dog amdovirus","Streptopelia.orientalis",0.683402278749113,0.590574250276663,0.758380783744389,3.24467112804888e-23,"Eastern turtle dove",0.576434903737422,0.772522539130365
"Civet kobuvirus","Streptopelia.orientalis",0.334328976179199,0.188490307279586,0.465740284837104,1.65435178714478e-05,"Eastern turtle dove",0.178617544862756,0.509080666137558
"SARS-CoV-2","Glaucidium.cuculoides",-0.03431449438,-0.188952516591383,0.121984227075382,0.667630846117044,"Asian barred owlet",-0.0635567448099185,0
"Influenza A virus H3N2","Glaucidium.cuculoides",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Asian barred owlet",-0.0156517715286264,0
"Bamboo rat coronavirus","Glaucidium.cuculoides",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Asian barred owlet",-0.0778676681533206,0
"Raccoon dog amdovirus","Glaucidium.cuculoides",0.155527546625639,-0.000122631111483118,0.303820053532221,0.0502789856250598,"Asian barred owlet",0,0.283528218776691
"Civet kobuvirus","Glaucidium.cuculoides",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Asian barred owlet",-0.0438727848229241,0
"SARS-CoV-2","Myocastor.coypus",-0.0922251196995736,-0.244364577368121,0.0643457457695312,0.247597405620973,"Nutria",-0.131710379095834,-0.0540422800302024
"Influenza A virus H3N2","Myocastor.coypus",-0.0170104004090474,-0.172201684705323,0.139004840928833,0.831470492448456,"Nutria",-0.0339157995031083,0
"Bamboo rat coronavirus","Myocastor.coypus",-0.109363829452807,-0.260575477273761,0.0470848665306883,0.169981149328879,"Nutria",-0.15157360836629,-0.0617456978451342
"Raccoon dog amdovirus","Myocastor.coypus",0.357699499854857,0.213964763700897,0.486273468252776,3.67581346781813e-06,"Nutria",0.196466514317418,0.505915292778377
"Civet kobuvirus","Myocastor.coypus",0.00133993467244905,-0.154339463070433,0.156954409870366,0.986625984481179,"Nutria",-0.0774337608033676,0.144170244344133
"SARS-CoV-2","Carassius.auratus",0.606661773301523,0.498042315314119,0.696538213992127,2.34419656053648e-17,"Goldfish",0.399381183336771,0.789313001067176
"Influenza A virus H3N2","Carassius.auratus",0.17555089519646,0.0204628120611979,0.32238914122972,0.0268725226698723,"Goldfish",0,0.333813891329354
"Bamboo rat coronavirus","Carassius.auratus",-0.0013760824586578,-0.15698966703216,0.154304176086774,0.986265224819781,"Goldfish",-0.127356302890516,0.143111473764663
"Raccoon dog amdovirus","Carassius.auratus",-0.139203791533869,-0.288598038852808,0.0168075821512552,0.080122819454299,"Goldfish",-0.251791287387448,-0.00576425945400285
"Civet kobuvirus","Carassius.auratus",-0.127594117406768,-0.277725784605305,0.0286215053483373,0.108986754025693,"Goldfish",-0.169581657178658,-0.0907890657746069
"SARS-CoV-2","Otocyon.megalotis",0.00735453434580687,-0.148462621862927,0.162815366673654,0.926692736309453,"Bat-eared fox",-0.00458523524385307,0.0272062013765573
"Influenza A virus H3N2","Otocyon.megalotis",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Bat-eared fox",-0.0156517715286264,0
"Bamboo rat coronavirus","Otocyon.megalotis",0.21326950748921,0.0596007329633711,0.357064045757291,0.00695203493004164,"Bat-eared fox",0,0.399022728968698
"Raccoon dog amdovirus","Otocyon.megalotis",0.173993154714068,0.0188566118166297,0.320948579211218,0.0282772902330416,"Bat-eared fox",0,0.319211963153551
"Civet kobuvirus","Otocyon.megalotis",0.50115553289501,0.374739284552309,0.609277025900951,1.71873949411074e-11,"Bat-eared fox",0,0.766191913010693
"SARS-CoV-2","Channa.gachua",0.250046655497463,0.0982221609197417,0.390496121088619,0.00147915871883146,"Dwarf snakehead",0.0802659530258988,0.428640121762564
"Influenza A virus H3N2","Channa.gachua",0.397717500571318,0.258044158702349,0.521106341315708,2.08915277675202e-07,"Dwarf snakehead",0,1
"Bamboo rat coronavirus","Channa.gachua",-0.0512311444315252,-0.205241758948866,0.105255369422089,0.521311936817937,"Dwarf snakehead",-0.102185723223561,0.0325083725616231
"Raccoon dog amdovirus","Channa.gachua",-0.0920427941815782,-0.244191663736004,0.0645288687111055,0.24853738052347,"Dwarf snakehead",-0.140826442545583,-0.0368530954613589
"Civet kobuvirus","Channa.gachua",-0.0452637052483972,-0.199505365307277,0.111166692081968,0.571026254926691,"Dwarf snakehead",-0.0707823359602689,-0.0192405209306712
"SARS-CoV-2","Bubo.bubo",-0.03431449438,-0.188952516591383,0.121984227075382,0.667630846117044,"Eurasian eagle-owl",-0.0638580793660241,0
"Influenza A virus H3N2","Bubo.bubo",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Eurasian eagle-owl",-0.0156517715286264,0
"Bamboo rat coronavirus","Bubo.bubo",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Eurasian eagle-owl",-0.074793499052981,0
"Raccoon dog amdovirus","Bubo.bubo",0.15153941686183,-0.00420702200393851,0.300108070789777,0.0565478635243351,"Eurasian eagle-owl",0,0.279430605260658
"Civet kobuvirus","Bubo.bubo",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Eurasian eagle-owl",-0.0448282350017361,0
"SARS-CoV-2","Rhizomys.sumatrensis",-0.0478914401067729,-0.20203266364273,0.108565031135503,0.5488612433071,"Large bamboo rat",-0.0817278838897299,0
"Influenza A virus H3N2","Rhizomys.sumatrensis",-0.00883330458161374,-0.164254683386232,0.147016033859498,0.912007263916224,"Large bamboo rat",-0.0199894378917874,0
"Bamboo rat coronavirus","Rhizomys.sumatrensis",0.349308706646518,0.20479603798903,0.478917676415146,6.3963681166307e-06,"Large bamboo rat",0,0.541060544297066
"Raccoon dog amdovirus","Rhizomys.sumatrensis",0.120730270428361,-0.0355856402211798,0.271279771958682,0.129547295805521,"Large bamboo rat",0,0.208932636757065
"Civet kobuvirus","Rhizomys.sumatrensis",-0.0318418823200278,-0.186564459334486,0.124421974596112,0.690302991021084,"Large bamboo rat",-0.0554510102132147,0
"SARS-CoV-2","Anser.albifrons",-0.0330387018053609,-0.187720580077267,0.123242266125583,0.679293065041413,"White-fronted goose",-0.147548634230363,0.119488497362086
"Influenza A virus H3N2","Anser.albifrons",-0.0346598809299331,-0.189285946587036,0.121643560409594,0.664487094761432,"White-fronted goose",-0.066488301228836,0
