"virus","animal","cors","corsCI1","corsCI2","pval","commonName"
"Human herpesvirus 4","Rhodeus.sinensis",-0.0282041405828727,-0.228448566266014,0.174329817314933,0.786148973328415,"Chinese bitterling"
"Human orthopneumovirus B","Rhodeus.sinensis",-0.0150913721881647,-0.215977470312582,0.187020468559029,0.884589676402509,"Chinese bitterling"
"Human papillomavirus 1","Rhodeus.sinensis",0.654026602941164,0.521183076675126,0.755927423340475,6.64857787228608e-13,"Chinese bitterling"
"Human papillomavirus type 41","Rhodeus.sinensis",-0.0384414690330434,-0.238139464190077,0.164375051307449,0.711488496671278,"Chinese bitterling"
"Influenza A virus H3N2","Rhodeus.sinensis",-0.0150913721881647,-0.215977470312582,0.187020468559029,0.884589676402509,"Chinese bitterling"
"Influenza A virus H5N1","Rhodeus.sinensis",-0.0150913721881647,-0.215977470312582,0.187020468559029,0.884589676402509,"Chinese bitterling"
"Influenza A virus H7N9, segment 1","Rhodeus.sinensis",-0.0261062170954177,-0.226457710751283,0.176364737136445,0.801716520896287,"Chinese bitterling"
"Influenza A virus H7N9, segment 2","Rhodeus.sinensis",-0.0210673527549984,-0.221669157147939,0.181245217052313,0.839413844520725,"Chinese bitterling"
"Influenza A virus H7N9, segment 3","Rhodeus.sinensis",-0.0150913721881647,-0.215977470312582,0.187020468559029,0.884589676402509,"Chinese bitterling"
"Influenza A virus H7N9, segment 5","Rhodeus.sinensis",-0.0214200738889625,-0.222004671720349,0.18090390690649,0.836762137147895,"Chinese bitterling"
"Influenza A virus H9N2 (HA)","Rhodeus.sinensis",-0.0150913721881647,-0.215977470312582,0.187020468559029,0.884589676402509,"Chinese bitterling"
"Influenza A virus H9N2 segment 5","Rhodeus.sinensis",-0.0150913721881647,-0.215977470312582,0.187020468559029,0.884589676402509,"Chinese bitterling"
"Parvovirus NIH-CQV","Rhodeus.sinensis",0.327890973620129,0.135288382357959,0.496615571005322,0.00117968263431703,"Chinese bitterling"
"Bamboo rat circovirus","Rhodeus.sinensis",-0.0335623591533357,-0.233525737308153,0.169124650419842,0.746781707351581,"Chinese bitterling"
"Bamboo rat coronavirus","Rhodeus.sinensis",-0.0802315405291164,-0.277290726782226,0.123305326329215,0.439584434959491,"Chinese bitterling"
"Betacoronavirus HKU24","Rhodeus.sinensis",-0.0150913721881647,-0.215977470312582,0.187020468559029,0.884589676402509,"Chinese bitterling"
"Cadicivirus B","Rhodeus.sinensis",-0.0457430038824792,-0.245027061350002,0.157249716631535,0.65980968133136,"Chinese bitterling"
"Canine coronavirus HeB-G1","Rhodeus.sinensis",0.164756360457817,-0.038050119151516,0.35452711960606,0.110597849817186,"Chinese bitterling"
"Canine coronavirus SD-F3","Rhodeus.sinensis",0.100278266544736,-0.103353555096197,0.295842189165119,0.33359772870883,"Chinese bitterling"
"Canine kobuvirus JX-MO1","Rhodeus.sinensis",-0.105349955279352,-0.300512320070114,0.0982797814463283,0.30959997141536,"Chinese bitterling"
"Canine kobuvirus SMCD-59","Rhodeus.sinensis",-0.111385229785654,-0.306057576217012,0.0922281998232321,0.282542679150761,"Chinese bitterling"
"Canine parvovirus","Rhodeus.sinensis",-0.168575415356386,-0.357956770567188,0.034127065041978,0.102463073419452,"Chinese bitterling"
"Civet astrovirus","Rhodeus.sinensis",-0.0288468408192979,-0.229058131225661,0.173706071942595,0.781396318490697,"Chinese bitterling"
"Civet kobuvirus","Rhodeus.sinensis",-0.0522419866069113,-0.251140730753476,0.150889739194179,0.615108654849587,"Chinese bitterling"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Rhodeus.sinensis",-0.0273186675985472,-0.227608487792241,0.175188909308255,0.792709717280778,"Chinese bitterling"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Rhodeus.sinensis",-0.0313369681746139,-0.231418394863595,0.171287849180858,0.763059471241412,"Chinese bitterling"
"European hedgehog papillomavirus","Rhodeus.sinensis",-0.0670001944626592,-0.264965263724237,0.136384469064374,0.518851022263656,"Chinese bitterling"
"Hedgehog bocavirus","Rhodeus.sinensis",-0.0904874222774448,-0.286800026142082,0.113118539317491,0.383166074098109,"Chinese bitterling"
"Hedgehog chapparvovirus 6","Rhodeus.sinensis",-0.0585970270693839,-0.257103685236311,0.144654321246507,0.572715077159627,"Chinese bitterling"
"Hedgehog dicipivirus 2","Rhodeus.sinensis",-0.0469545364033214,-0.246167967363362,0.15606537283298,0.651379205246305,"Chinese bitterling"
"Lucheng Rn rat coronavirus","Rhodeus.sinensis",-0.0212695576862152,-0.221861503859719,0.181049559675111,0.837893475227651,"Chinese bitterling"
"Lupine bocavirus isolate South Douro","Rhodeus.sinensis",-0.0660396644412235,-0.264067970647611,0.137331197470957,0.524875123854925,"Chinese bitterling"
"Marmot kobuvirus","Rhodeus.sinensis",-0.0560773943099444,-0.254741312967871,0.147128459187562,0.589359682570241,"Chinese bitterling"
"Myocastor coypus polyomavirus 1","Rhodeus.sinensis",-0.0402035967767062,-0.239803534455557,0.162657382616609,0.698885649187737,"Chinese bitterling"
"Raccoon dog amdovirus","Rhodeus.sinensis",-0.11819265823991,-0.312296480521511,0.0853842791238435,0.253972814028188,"Chinese bitterling"
"Rodent papillomavirus","Rhodeus.sinensis",-0.0467180871504802,-0.245945345312792,0.156296561643689,0.653021144760615,"Chinese bitterling"
"Skunk adenovirus PB1","Rhodeus.sinensis",-0.112980767724059,-0.307521364209071,0.0906258329945309,0.275661567917247,"Chinese bitterling"
"SARS-CoV-2","Rhodeus.sinensis",0.360032981658217,0.17089012649606,0.523583644079688,0.00033879178702411,"Chinese bitterling"
"Human adenovirus type 1","Misgurnus.bipartitus",NA,NA,NA,NA,"Loach"
"Human astrovirus","Misgurnus.bipartitus",NA,NA,NA,NA,"Loach"
"Human herpesvirus 1","Misgurnus.bipartitus",-0.0244631918166182,-0.224897367828211,0.177957212468121,0.813963161293756,"Loach"
"Human herpesvirus 4","Misgurnus.bipartitus",-0.0198818268486727,-0.220541115751574,0.182392032570644,0.848339445120968,"Loach"
"Human orthopneumovirus B","Misgurnus.bipartitus",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Loach"
"Human papillomavirus 1","Misgurnus.bipartitus",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Loach"
"Human papillomavirus type 41","Misgurnus.bipartitus",-0.0270983839723059,-0.22739945086756,0.175402582110123,0.794344131473632,"Loach"
"Influenza A virus H3N2","Misgurnus.bipartitus",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Loach"
"Influenza A virus H5N1","Misgurnus.bipartitus",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Loach"
"Influenza A virus H7N9, segment 1","Misgurnus.bipartitus",-0.0184029464198652,-0.21913319133918,0.183821852775435,0.859500404495419,"Loach"
"Influenza A virus H7N9, segment 2","Misgurnus.bipartitus",-0.0148509208569589,-0.21574817184004,0.187252551284778,0.886416142832905,"Loach"
"Influenza A virus H7N9, segment 3","Misgurnus.bipartitus",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Loach"
"Influenza A virus H7N9, segment 5","Misgurnus.bipartitus",-0.0150995630905606,-0.215985280905959,0.187012562333278,0.88452746894188,"Loach"
"Influenza A virus H9N2 (HA)","Misgurnus.bipartitus",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Loach"
"Influenza A virus H9N2 segment 5","Misgurnus.bipartitus",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Loach"
"Parvovirus NIH-CQV","Misgurnus.bipartitus",-0.030350017000032,-0.230483196295091,0.172246593436291,0.770312190521492,"Loach"
"Bamboo rat circovirus","Misgurnus.bipartitus",-0.0236589734531673,-0.224133245427077,0.178736301641695,0.819974120237661,"Loach"
"Bamboo rat coronavirus","Misgurnus.bipartitus",-0.0565572842723251,-0.255191433936074,0.146657430133329,0.586172675921063,"Loach"
"Betacoronavirus HKU24","Misgurnus.bipartitus",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Loach"
"Cadicivirus B","Misgurnus.bipartitus",-0.0322454243928244,-0.232278887788525,0.170405017184716,0.756401601077576,"Loach"
"Canine coronavirus HeB-G1","Misgurnus.bipartitus",0.253922111529213,0.0552042500219191,0.433290924028671,0.013028007152086,"Loach"
"Canine coronavirus SD-F3","Misgurnus.bipartitus",0.158663293908507,-0.044296193279226,0.349044730629647,0.12460420012358,"Loach"
"Canine kobuvirus JX-MO1","Misgurnus.bipartitus",-0.0742639033167856,-0.271739681533839,0.129213083431047,0.474460008625264,"Loach"
"Canine kobuvirus SMCD-59","Misgurnus.bipartitus",-0.0785183241301381,-0.275698452656602,0.125002829712604,0.449445693294351,"Loach"
"Canine parvovirus","Misgurnus.bipartitus",-0.187953314378488,-0.375280444103565,0.0141247472703087,0.0681546665009572,"Loach"
"Civet astrovirus","Misgurnus.bipartitus",-0.0203348828380463,-0.220972267062488,0.181953834957644,0.844926148762897,"Loach"
"Civet kobuvirus","Misgurnus.bipartitus",-0.0368267251007828,-0.236613546069725,0.165947975474797,0.723105845072714,"Loach"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Misgurnus.bipartitus",-0.0192576340815926,-0.219946973438699,0.182995622791727,0.853046649298822,"Loach"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Misgurnus.bipartitus",-0.0220902378989128,-0.222642012727363,0.180255289289055,0.831728986351891,"Loach"
"European hedgehog papillomavirus","Misgurnus.bipartitus",-0.047230166833834,-0.246427452803665,0.155795846452878,0.649467283698742,"Loach"
"Hedgehog bocavirus","Misgurnus.bipartitus",-0.0637869200948239,-0.261962191222221,0.139550116028633,0.539140386077516,"Loach"
"Hedgehog chapparvovirus 6","Misgurnus.bipartitus",-0.0413065571921005,-0.24084452172534,0.161581624214608,0.691038291034879,"Loach"
"Hedgehog dicipivirus 2","Misgurnus.bipartitus",-0.0330994649451378,-0.233087552553161,0.169574769193617,0.750158703117128,"Loach"
"Lucheng Rn rat coronavirus","Misgurnus.bipartitus",-0.0149934603333378,-0.215884102579426,0.18711497543831,0.885333341820299,"Loach"
"Lupine bocavirus isolate South Douro","Misgurnus.bipartitus",-0.0465530644235328,-0.245789960415693,0.156457899822215,0.654168068614441,"Loach"
"Marmot kobuvirus","Misgurnus.bipartitus",-0.0395304030101206,-0.23916794045787,0.163313736659574,0.703690963748922,"Loach"
"Myocastor coypus polyomavirus 1","Misgurnus.bipartitus",-0.0283405533120099,-0.228577959179842,0.174197441330482,0.785139563194729,"Loach"
"Raccoon dog amdovirus","Misgurnus.bipartitus",-0.083317056196253,-0.280155696809035,0.120245102633916,0.422136129890227,"Loach"
"Rodent papillomavirus","Misgurnus.bipartitus",-0.0329327857623534,-0.232929750874589,0.169736827488466,0.751375851601059,"Loach"
"Skunk adenovirus PB1","Misgurnus.bipartitus",-0.0796430600152348,-0.276743911303964,0.12388854383877,0.442957870323507,"Loach"
"SARS-CoV-2","Misgurnus.bipartitus",0.368685447619315,0.180559057512915,0.530787753478933,0.00023661830781396,"Loach"
"Human adenovirus type 1","Pampus.echinogaster",NA,NA,NA,NA,"Pampus"
"Human astrovirus","Pampus.echinogaster",NA,NA,NA,NA,"Pampus"
"Human herpesvirus 1","Pampus.echinogaster",-0.0338674585849957,-0.233814506025937,0.168827925202029,0.744558494538233,"Pampus"
"Human herpesvirus 4","Pampus.echinogaster",-0.027524901592525,-0.227804175666074,0.174988847209887,0.791180357090035,"Pampus"
"Human orthopneumovirus B","Pampus.echinogaster",-0.0147279273819693,-0.215630874607798,0.187371255405347,0.887350630428048,"Pampus"
"Human papillomavirus 1","Pampus.echinogaster",-0.0147279273819693,-0.215630874607798,0.187371255405347,0.887350630428048,"Pampus"
"Human papillomavirus type 41","Pampus.echinogaster",-0.0375156849434071,-0.237264727332265,0.165276984969364,0.718141230591008,"Pampus"
"Influenza A virus H3N2","Pampus.echinogaster",-0.0147279273819693,-0.215630874607798,0.187371255405347,0.887350630428048,"Pampus"
"Influenza A virus H5N1","Pampus.echinogaster",-0.0147279273819693,-0.215630874607798,0.187371255405347,0.887350630428048,"Pampus"
"Influenza A virus H7N9, segment 1","Pampus.echinogaster",-0.0254775022976883,-0.22586075635431,0.176974233868158,0.806397296076275,"Pampus"
"Influenza A virus H7N9, segment 2","Pampus.echinogaster",-0.0205599886900464,-0.221186460175228,0.181736081771412,0.843231275215947,"Pampus"
"Influenza A virus H7N9, segment 3","Pampus.echinogaster",-0.0147279273819693,-0.215630874607798,0.187371255405347,0.887350630428048,"Pampus"
"Influenza A virus H7N9, segment 5","Pampus.echinogaster",-0.0209042152575405,-0.221513961813068,0.181403060357466,0.84064089772912,"Pampus"
"Influenza A virus H9N2 (HA)","Pampus.echinogaster",-0.0147279273819693,-0.215630874607798,0.187371255405347,0.887350630428048,"Pampus"
"Influenza A virus H9N2 segment 5","Pampus.echinogaster",-0.0147279273819693,-0.215630874607798,0.187371255405347,0.887350630428048,"Pampus"
"Parvovirus NIH-CQV","Pampus.echinogaster",0.158539220750524,-0.044423217500966,0.348932957150071,0.124902926337448,"Pampus"
"Bamboo rat circovirus","Pampus.echinogaster",-0.0327540784373176,-0.232760549984894,0.169910568291063,0.752681509909916,"Pampus"
"Bamboo rat coronavirus","Pampus.echinogaster",-0.00603799066410847,-0.207328695979561,0.195743218826996,0.953690888294517,"Pampus"
"Betacoronavirus HKU24","Pampus.echinogaster",-0.0147279273819693,-0.215630874607798,0.187371255405347,0.887350630428048,"Pampus"
"Cadicivirus B","Pampus.echinogaster",-0.04464137727268,-0.243989174935036,0.158326114370999,0.667512475196704,"Pampus"
"Canine coronavirus HeB-G1","Pampus.echinogaster",0.0358479563117939,-0.166900893443291,0.23568813859735,0.730178523306606,"Pampus"
"Canine coronavirus SD-F3","Pampus.echinogaster",-0.041303900173091,-0.240842014550447,0.161584216283788,0.69105715644797,"Pampus"
"Canine kobuvirus JX-MO1","Pampus.echinogaster",-0.102812817264213,-0.298177232578153,0.10081928644167,0.321461124101829,"Pampus"
"Canine kobuvirus SMCD-59","Pampus.echinogaster",-0.108702744538604,-0.303594518118682,0.0949197913065334,0.294367641416001,"Pampus"
"Canine parvovirus","Pampus.echinogaster",-0.131814508046032,-0.324730625997784,0.071631481500109,0.202902764855702,"Pampus"
"Civet astrovirus","Pampus.echinogaster",-0.0281521237094023,-0.228399224323855,0.174380292969851,0.786533974641602,"Pampus"
"Civet kobuvirus","Pampus.echinogaster",-0.050983845302007,-0.249958419860202,0.152122284392193,0.623659946133439,"Pampus"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Pampus.echinogaster",-0.0266607534124099,-0.226984109004398,0.175827022561376,0.797593800836701,"Pampus"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Pampus.echinogaster",-0.0305822814448076,-0.230703314795403,0.172021001606145,0.768603564944212,"Pampus"
"European hedgehog papillomavirus","Pampus.echinogaster",-0.0653866319324981,-0.263457735034673,0.137974634607998,0.528990731761877,"Pampus"
"Hedgehog bocavirus","Pampus.echinogaster",-0.0883082179451481,-0.284782689714056,0.115286649418389,0.394773899203764,"Pampus"
"Hedgehog chapparvovirus 6","Pampus.echinogaster",-0.0571858376240952,-0.25578086605684,0.146040343246187,0.582010315616457,"Pampus"
"Hedgehog dicipivirus 2","Pampus.echinogaster",-0.0458237325128385,-0.245103101057665,0.157170817833681,0.659246590961643,"Pampus"
"Lucheng Rn rat coronavirus","Pampus.echinogaster",-0.0207573239294206,-0.221374213026188,0.181545175801543,0.841746080004399,"Pampus"
"Lupine bocavirus isolate South Douro","Pampus.echinogaster",-0.0644492343103653,-0.262581493173324,0.138897958568207,0.5349265974774,"Pampus"
"Marmot kobuvirus","Pampus.echinogaster",-0.0547268850618253,-0.253474117598957,0.148453537550958,0.598370489624267,"Pampus"
"Myocastor coypus polyomavirus 1","Pampus.echinogaster",-0.0392353754475464,-0.238889337086846,0.163601327624972,0.705800583387162,"Pampus"
"Raccoon dog amdovirus","Pampus.echinogaster",-0.11534623001376,-0.309689807734358,0.0882483049485066,0.265668578614783,"Pampus"
"Rodent papillomavirus","Pampus.echinogaster",-0.0455929776562259,-0.24488574251362,0.15739633541153,0.660856632959045,"Pampus"
"Skunk adenovirus PB1","Pampus.echinogaster",-0.110259857211927,-0.305024576290583,0.0933577551236854,0.287464411484185,"Pampus"
"SARS-CoV-2","Pampus.echinogaster",0.158770319105092,-0.0441866172303076,0.349141141802885,0.124346960252713,"Pampus"
"Human adenovirus type 1","Paramisgurnus.dabryanus",NA,NA,NA,NA,"Large-scale loach"
"Human astrovirus","Paramisgurnus.dabryanus",NA,NA,NA,NA,"Large-scale loach"
"Human herpesvirus 1","Paramisgurnus.dabryanus",0.0643637480140852,-0.138982143825097,0.262501567734811,0.535469560305913,"Large-scale loach"
"Human herpesvirus 4","Paramisgurnus.dabryanus",0.272818746491333,0.0754228430021661,0.449638509892729,0.00747627674126995,"Large-scale loach"
"Human orthopneumovirus B","Paramisgurnus.dabryanus",-0.0278439645781212,-0.228106890959408,0.174679299762111,0.788815855328408,"Large-scale loach"
"Human papillomavirus 1","Paramisgurnus.dabryanus",-0.0278439645781212,-0.228106890959408,0.174679299762111,0.788815855328408,"Large-scale loach"
"Human papillomavirus type 41","Paramisgurnus.dabryanus",-0.0709254856842261,-0.268628571666632,0.132511714411968,0.494603398020864,"Large-scale loach"
"Influenza A virus H3N2","Paramisgurnus.dabryanus",-0.0278439645781212,-0.228106890959408,0.174679299762111,0.788815855328408,"Large-scale loach"
"Influenza A virus H5N1","Paramisgurnus.dabryanus",-0.0278439645781212,-0.228106890959408,0.174679299762111,0.788815855328408,"Large-scale loach"
"Influenza A virus H7N9, segment 1","Paramisgurnus.dabryanus",-0.0481666328952922,-0.247308852278915,0.154879893265675,0.642988460221187,"Large-scale loach"
"Influenza A virus H7N9, segment 2","Paramisgurnus.dabryanus",-0.0388698003436026,-0.238544067952052,0.163957640058372,0.70841774680847,"Large-scale loach"
"Influenza A virus H7N9, segment 3","Paramisgurnus.dabryanus",-0.0278439645781212,-0.228106890959408,0.174679299762111,0.788815855328408,"Large-scale loach"
"Influenza A virus H7N9, segment 5","Paramisgurnus.dabryanus",-0.0395205797848355,-0.239158664620775,0.163323312831068,0.703761169565561,"Large-scale loach"
"Influenza A virus H9N2 (HA)","Paramisgurnus.dabryanus",-0.0278439645781212,-0.228106890959408,0.174679299762111,0.788815855328408,"Large-scale loach"
"Influenza A virus H9N2 segment 5","Paramisgurnus.dabryanus",-0.0278439645781212,-0.228106890959408,0.174679299762111,0.788815855328408,"Large-scale loach"
"Parvovirus NIH-CQV","Paramisgurnus.dabryanus",0.249009785313621,0.0499748242052397,0.429021825094938,0.0149586677071398,"Large-scale loach"
"Bamboo rat circovirus","Paramisgurnus.dabryanus",-0.0619234041657619,-0.260218820354822,0.141384108566994,0.55108356813108,"Large-scale loach"
"Bamboo rat coronavirus","Paramisgurnus.dabryanus",0.00807571098851124,-0.193782696997283,0.209278095988776,0.938089336612029,"Large-scale loach"
"Betacoronavirus HKU24","Paramisgurnus.dabryanus",-0.0278439645781212,-0.228106890959408,0.174679299762111,0.788815855328408,"Large-scale loach"
"Cadicivirus B","Paramisgurnus.dabryanus",-0.084397002732427,-0.281157623471282,0.11917309365489,0.416124813050319,"Large-scale loach"
"Canine coronavirus HeB-G1","Paramisgurnus.dabryanus",-0.00607447044446738,-0.207363608686155,0.195708135246993,0.953411414218609,"Large-scale loach"
"Canine coronavirus SD-F3","Paramisgurnus.dabryanus",-0.0129565965488095,-0.213940936808854,0.189080157298669,0.900825422899165,"Large-scale loach"
"Canine kobuvirus JX-MO1","Paramisgurnus.dabryanus",-0.194373340378246,-0.380991174954863,0.00746198653839702,0.0590956524172373,"Large-scale loach"
"Canine kobuvirus SMCD-59","Paramisgurnus.dabryanus",-0.185970310788546,-0.373513646648662,0.0161791051773511,0.0711695634461445,"Large-scale loach"
"Canine parvovirus","Paramisgurnus.dabryanus",-0.169916514663694,-0.359159915739864,0.0327479618534221,0.0997202716269441,"Large-scale loach"
"Civet astrovirus","Paramisgurnus.dabryanus",-0.0532231531996238,-0.25206234898121,0.149928095317117,0.608475335539877,"Large-scale loach"
"Civet kobuvirus","Paramisgurnus.dabryanus",-0.0963877907480339,-0.292253399543846,0.107238460844334,0.352784984124509,"Large-scale loach"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Paramisgurnus.dabryanus",-0.0504036348352708,-0.249412979725357,0.152690478075895,0.627620468795908,"Large-scale loach"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Paramisgurnus.dabryanus",-0.0578175013484823,-0.256373066243756,0.145420043362546,0.577841096651014,"Large-scale loach"
"European hedgehog papillomavirus","Paramisgurnus.dabryanus",-0.123617058679963,-0.317255903027829,0.0799170127295601,0.232672190462797,"Large-scale loach"
"Hedgehog bocavirus","Paramisgurnus.dabryanus",-0.166951589904766,-0.356499140106494,0.0357958736540498,0.105862735950951,"Large-scale loach"
"Hedgehog chapparvovirus 6","Paramisgurnus.dabryanus",-0.108113001638293,-0.303052666653626,0.095511137262442,0.297010488125086,"Large-scale loach"
"Hedgehog dicipivirus 2","Paramisgurnus.dabryanus",-0.086632310971795,-0.283230081775946,0.116952705901439,0.403841522338815,"Large-scale loach"
"Lucheng Rn rat coronavirus","Paramisgurnus.dabryanus",-0.0392428735719428,-0.238896418197579,0.163594018928602,0.705746939772758,"Large-scale loach"
"Lupine bocavirus isolate South Douro","Paramisgurnus.dabryanus",-0.0491135076650673,-0.248199713444517,0.153953404317326,0.636464672508574,"Large-scale loach"
"Marmot kobuvirus","Paramisgurnus.dabryanus",-0.103464215270229,-0.298776978281172,0.100167533801937,0.31838833905121,"Large-scale loach"
"Myocastor coypus polyomavirus 1","Paramisgurnus.dabryanus",-0.0741766560791322,-0.271658427319077,0.129299348216831,0.474980737591733,"Large-scale loach"
"Raccoon dog amdovirus","Paramisgurnus.dabryanus",-0.21806845317929,-0.401945869852028,-0.0172851309814858,0.0337579207102127,"Large-scale loach"
"Rodent papillomavirus","Paramisgurnus.dabryanus",-0.0861960561012274,-0.282825753733193,0.117386208711309,0.406221876407781,"Large-scale loach"
"Skunk adenovirus PB1","Paramisgurnus.dabryanus",-0.208452382943994,-0.393465087156514,-0.00721238380541828,0.042644756197884,"Large-scale loach"
"SARS-CoV-2","Paramisgurnus.dabryanus",0.322568242394542,0.129440329307412,0.492117983096723,0.0014323160232085,"Large-scale loach"
"Human adenovirus type 1","Lophius.litulon",NA,NA,NA,NA,"Anglerfish"
"Human astrovirus","Lophius.litulon",NA,NA,NA,NA,"Anglerfish"
"Human herpesvirus 1","Lophius.litulon",-0.0244631918166182,-0.224897367828211,0.177957212468121,0.813963161293756,"Anglerfish"
"Human herpesvirus 4","Lophius.litulon",-0.0198818268486727,-0.220541115751574,0.182392032570644,0.848339445120969,"Anglerfish"
"Human orthopneumovirus B","Lophius.litulon",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Anglerfish"
"Human papillomavirus 1","Lophius.litulon",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Anglerfish"
"Human papillomavirus type 41","Lophius.litulon",-0.0270983839723059,-0.22739945086756,0.175402582110123,0.794344131473632,"Anglerfish"
"Influenza A virus H3N2","Lophius.litulon",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Anglerfish"
"Influenza A virus H5N1","Lophius.litulon",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Anglerfish"
"Influenza A virus H7N9, segment 1","Lophius.litulon",-0.0184029464198652,-0.21913319133918,0.183821852775435,0.859500404495419,"Anglerfish"
"Influenza A virus H7N9, segment 2","Lophius.litulon",-0.0148509208569589,-0.21574817184004,0.187252551284778,0.886416142832905,"Anglerfish"
"Influenza A virus H7N9, segment 3","Lophius.litulon",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Anglerfish"
"Influenza A virus H7N9, segment 5","Lophius.litulon",-0.0150995630905606,-0.215985280905959,0.187012562333278,0.88452746894188,"Anglerfish"
"Influenza A virus H9N2 (HA)","Lophius.litulon",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Anglerfish"
"Influenza A virus H9N2 segment 5","Lophius.litulon",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Anglerfish"
"Parvovirus NIH-CQV","Lophius.litulon",0.168833503814015,-0.0338617228812087,0.358188359255352,0.101930695816906,"Anglerfish"
"Bamboo rat circovirus","Lophius.litulon",-0.0236589734531673,-0.224133245427077,0.178736301641695,0.819974120237661,"Anglerfish"
"Bamboo rat coronavirus","Lophius.litulon",-0.0565572842723251,-0.255191433936074,0.146657430133329,0.586172675921063,"Anglerfish"
"Betacoronavirus HKU24","Lophius.litulon",-0.0106382978723404,-0.211727345334526,0.191314902210977,0.918503063760509,"Anglerfish"
"Cadicivirus B","Lophius.litulon",-0.0322454243928244,-0.232278887788525,0.170405017184716,0.756401601077576,"Anglerfish"
"Canine coronavirus HeB-G1","Lophius.litulon",-0.0412934758189412,-0.24083217805803,0.161594385791486,0.691131173453227,"Anglerfish"
"Canine coronavirus SD-F3","Lophius.litulon",-0.029834693092573,-0.229994747386665,0.172747036978544,0.774107016421163,"Anglerfish"
"Canine kobuvirus JX-MO1","Lophius.litulon",-0.0742639033167856,-0.271739681533839,0.129213083431047,0.474460008625264,"Anglerfish"
"Canine kobuvirus SMCD-59","Lophius.litulon",-0.0785183241301381,-0.275698452656602,0.125002829712604,0.449445693294351,"Anglerfish"
"Canine parvovirus","Lophius.litulon",-0.0232010491001358,-0.223698041673224,0.179179803983139,0.82340145682697,"Anglerfish"
"Civet astrovirus","Lophius.litulon",-0.0203348828380463,-0.220972267062488,0.181953834957644,0.844926148762897,"Anglerfish"
"Civet kobuvirus","Lophius.litulon",-0.0368267251007828,-0.236613546069725,0.165947975474797,0.723105845072714,"Anglerfish"
"Erinaceus hedgehog coronavirus HKU31 isolate HeB-MO1","Lophius.litulon",-0.0192576340815926,-0.219946973438699,0.182995622791727,0.853046649298822,"Anglerfish"
"Erinaceus hedgehog coronavirus HKU31 isolate HeN-F3","Lophius.litulon",-0.0220902378989128,-0.222642012727363,0.180255289289055,0.831728986351891,"Anglerfish"
"European hedgehog papillomavirus","Lophius.litulon",-0.047230166833834,-0.246427452803665,0.155795846452878,0.649467283698742,"Anglerfish"
"Hedgehog bocavirus","Lophius.litulon",-0.0637869200948239,-0.261962191222221,0.139550116028633,0.539140386077516,"Anglerfish"
"Hedgehog chapparvovirus 6","Lophius.litulon",-0.0413065571921005,-0.24084452172534,0.161581624214608,0.691038291034879,"Anglerfish"
"Hedgehog dicipivirus 2","Lophius.litulon",-0.0330994649451378,-0.233087552553161,0.169574769193617,0.750158703117128,"Anglerfish"
"Lucheng Rn rat coronavirus","Lophius.litulon",-0.0149934603333378,-0.215884102579426,0.18711497543831,0.885333341820299,"Anglerfish"
"Lupine bocavirus isolate South Douro","Lophius.litulon",0.266770839450057,0.0689341312921315,0.444419288823363,0.00896779379574688,"Anglerfish"
"Marmot kobuvirus","Lophius.litulon",-0.0395304030101205,-0.23916794045787,0.163313736659574,0.703690963748922,"Anglerfish"
"Myocastor coypus polyomavirus 1","Lophius.litulon",-0.0283405533120099,-0.228577959179842,0.174197441330482,0.785139563194729,"Anglerfish"
"Raccoon dog amdovirus","Lophius.litulon",-0.083317056196253,-0.280155696809035,0.120245102633916,0.422136129890227,"Anglerfish"
"Rodent papillomavirus","Lophius.litulon",-0.0329327857623534,-0.232929750874589,0.169736827488466,0.751375851601059,"Anglerfish"
