"Lab.code","Run","Sample_category","mtResults","Gallus.gallus","Anas.poecilorhyncha","Homo.sapiens","Columba.livia","Nyctereutes.procyonoides","Phasianus.colchicus","Canis.lupus","Ptyas.mucosa","Oryctolagus.cuniculus","Sus.scrofa","Ovis.orientalis","Rhizomys.pruinosus","Ctenopharyngodon.idella","Erinaceus.amurensis","Streptopelia.orientalis","Coturnix.japonica","Micropterus.punctulatus","Siniperca.knerii","Bos.taurus","Rattus.tanezumi","Tachysurus.fulvidraco","Felis.catus","Gallinula.chloropus","Blattella.germanica","Anser.albifrons","Naja.atra","Lepus.sinensis","Pseudorasbora.parva","Ruditapes.philippinarum","Carassius.auratus","Sinonovacula.constricta","Lepidoglyphus.destructor","Capra.hircus","Channa.argus","Mizuhopecten.yessoensis","Ictalurus.punctatus","Salmo.salar","Larimichthys.crocea","Muntiacus.reevesi","Arctonyx.collaris","Monopterus.albus","Andrias.davidianus","Marmota.himalayana","Blomia.tropicalis","Hystrix.brachyura","Ptyas.dhumnades","Penaeus.vannamei","Calliphora.chinghaiensis","Ctenocephalides.felis","Chlorocebus.sabaeus","Macrobrachium.nipponense","Silurus.meridionalis","Accipiter.gularis","Scophthalmus.maximus","Tyrophagus.putrescentiae","Uranoscopus.tosae","Myocastor.coypus","Portunus.trituberculatus","Neocaridina.denticulata","Sepia.officinalis","Liposcelis.decolor","Vulpes.vulpes","Scylla.olivacea","Harpadon.nehereus","Clogmia.albipunctata","Paramisgurnus.dabryanus","Pelodiscus.sinensis","Carpoglyphus.lactis","Strongyloides.venezuelensis","Vulpes.lagopus","Paguma.larvata","Ophichthys.cuchia","Pomacea.canaliculata","Melogale.moschata","Podiceps.cristatus","Abbottina.binhi","Luciobarbus.capito","Haliotis.discus","Lycodon.rufozonatus","Anadara.sativa","Periplaneta.americana","Blattella.bisignata","Mustela.sibirica","Liposcelis.entomophila","Haemaphysalis.flava","Hemibarbus.barbus","Macrobrachium.rosenbergii","Dermatophagoides.farinae","Epinephelus.fuscoguttatus","Epophthalmia.elegans","Alectryonella.plicatula","Pampus.echinogaster","Equus.caballus","Charybdis.japonica","Polyodon.spathula","Elopichthys.bambusa","Histiostoma.feroniarum","Micropercops.swinhonis","Pomacea.maculata","Meretrix.lusoria","Argopecten.irradians","Bubalus.carabanensis","Plodia.interpunctella","Lates.calcarifer","Trachinotus.ovatus","Botrylloides.leachii","Eriocheir.sinensis","Amphioctopus.marginatus","Aix.galericulata","Mytilus.chilensis","Buteo.buteo","Channa.gachua","Spirometra.ranarum","Mercenaria.mercenaria","Benthosema.pterotum","Rhodeus.sinensis","Oratosquilla.oratoria","Physella.acuta","Bubo.bubo","Cygnus.columbianus","Diploscapter.coronatus","Chortoglyphus.arcuatus","Toxocara.cati","Caridina.gracilipes","Bombyx.mori","Mytilus.coruscus","Alectoris.chukar","Eisenia.fetida","Bugula.neritina","Tyrophagus.longior","Bufo.tibetanus","Echinochasmus.japonicus","Coilia.nasus","Hystrix.indica","Atrina.pectinata","Eophileurus.chinensis","Elaphe.schrenckii","Scomberomorus.niphonius","Dasyhippus.barbipes","Rhinogobius.cliffordpopei","Hemiechinus.auritus","Rotaria.rotatoria","Metridium.senile","Oryzias.sinensis","Takifugu.obscurus","Trichiurus.haumela","Botaurus.stellaris","Rhizomys.sumatrensis","Jaydia.lineata","Babylonia.areolata","Metastrongylus.salmi","Galba.pervia","Accipiter.nisus","Reinhardtius.hippoglossoides","Hoplobatrachus.rugulosus","Monomorium.pharaonis","Rattus.tunneyi","Rattus.exulans","Scolopax.rusticola","Ascidiella.aspersa","Sitophilus.zeamais","Prochilodus.lineatus","Rhizomys.sinensis","Neoscona.nautica","Carpophilus.dimidiatus","Fulica.atra","Sinobdella.sinensis","Paracanthobrama.guichenoti","Lophius.litulon","Mauremys.megalocephala","Plectropomus.leopardus","Otocyon.megalotis","Columba.janthina","Periplaneta.fuliginosa","Glaucidium.cuculoides","Danio.albolineatus","Seriola.dumerili","Acanthopagrus.latus","Misgurnus.bipartitus","Parasitus.fimetorum","Vanellus.vanellus","Copsychus.saularis","Metapenaeopsis.dalei","Accipiter.virgatus","Channa.asiatica","Apis.cerana","Columba.hodgsonii","Protaetia.brevitarsis","Channa.lucius","Pseudolaubuca.sinensis","SARS2.reads","SARS2.coverage","Sample.ID","Sample_Type","Read_pairs_after_trimming","spots","bases","spots_with_mates","avgLength","download_path","LibraryName","LibraryNameFixed","LibraryStrategy","LibrarySource","LibraryLayout","Platform","Model","RunHash","ReadHash","Sampling.date"
"B17","SRR23971572","market_west_Jan1",1,154,21,681,11,0,0,0,0,0,70,507,0,36,0,0,40,389,41,111,0,15,0,0,0,0,0,0,27,3,8,6,0,3,0,29,18,0,5,0,0,0,0,0,0,0,0,2776,0,0,0,3,0,0,190,0,9,0,0,146,0,0,0,1723,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,11672,"Env_0138","market_metagenome",103826944,106561887,21312377400,106561887,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971572/SRR23971572","Env_0138","Env_0138","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","817D71D395282D25A4AD9E254A44C990","70233DB23BC07A1402EE4C2ECE1329B6","2020-01-01"
"B5","SRR23971573","market_west_Jan1",1,216,77,206,37,0,0,0,0,0,93,3588,0,1122,0,0,25,40877,866,4437,108,12,0,0,0,0,0,0,51,39,32,10,0,0,31,11,132939,65,7,0,0,0,0,0,0,0,0,0,0,0,0,12,66,0,8,0,6,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,52,0,0,14,0,0,0,0,8,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,25994,"Env_0126","market_metagenome",110712113,114732235,22946447000,114732235,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971573/SRR23971573","Env_0126","Env_0126","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","467CC467F1EB26D5510B9C7ED6A3E6CA","F3749ACC381A68849B60A7CD2EF8E247","2020-01-01"
"C12_2","SRR23971438","market_west_late",1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0842","other_metagenome",85871022,86334015,17266803000,86334015,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971438/SRR23971438","Env_0842","Env_0842","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","ADAFEE31D4C6E2DE7969D9501FB5B95C","6C4364D7F1843E6CF789C7B05F38AA0B","2020-02-20"
"C17_2","SRR23971439","market_west_late",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0847","market_metagenome",57690758,57899048,11579809600,57899048,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971439/SRR23971439","Env_0847","Env_0847","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","632C62F19161F7EEEEE3E00B811A61EF","1FE078EAE44F8D4F74F03A9D3C975698","2020-02-20"
"C9_2","SRR23971437","market_west_late",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0839","other_metagenome",160659350,161136918,32227383600,161136918,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971437/SRR23971437","Env_0839","Env_0839","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","10B8F94D4115CC2291289F5711EB2E1A","73D41C758BE7BA543AE0A0F801F7BB5E","2020-02-20"
"CCDC-454","SRR23971442","market_stall_wildlife_late",1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0873","market_metagenome",120057028,120296839,24059367800,120296839,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971442/SRR23971442","Env_0873","Env_0873","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","88B8D680896BF8A3D653351110862FCF","6299996D1CC6C3415F8C1D2034CF0165","2020-02-25"
"CCDC-744","SRR23971511","market_629_late",1,0,7,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0893","market_metagenome",111986451,112138198,22427639600,112138198,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971511/SRR23971511","Env_0893","Env_0893","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","CC5CBF8526674B6F5CA6798EA046343A","8618F41B19FE2F0FBB06D848F6DEA8D7","2020-03-02"
"CCDC-746","SRR23971577","market_629_late",1,38,312,0,53,7,791,12,4,43,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0895","market_metagenome",94719953,94882266,18976453200,94882266,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971577/SRR23971577","Env_0895","Env_0895","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","2F6C9357C9A90B4E4EE168635387DCC1","CD3817E8D76CE3B0F922ACE1C9EA1123","2020-03-02"
"CCDC-758","SRR23971588","market_825_late",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0907","market_metagenome",58766993,59094633,11818926600,59094633,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971588/SRR23971588","Env_0907","Env_0907","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","43B05CA6157C6187E5B3DB4CE04272EA","A213082494631C560CD942D8707D68CB","2020-03-02"
"CCDC-760","SRR23971522","market_825_late",1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0909","market_metagenome",123926667,124104708,24820941600,124104708,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971522/SRR23971522","Env_0909","Env_0909","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","2B85A7195A7F527C4C2B5D0422B37061","C21611040141064B52E8A089B483C95B","2020-03-02"
"CSSQ-1-1","SRR23971562","non_market_sewage",1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,137,"Env_0788","not_market",94262081,207395132,41479026400,207395132,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971562/SRR23971562","Env_0788","Env_0788","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","560D3F555A89D8446E4F0C76B544D655","9BCBF67E0B27554B99B22BF2C1614660","2020-02-09"
"CSSQ-1-2","SRR23971563","non_market_sewage",1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0789","not_market",63369273,347504011,69500802200,347504011,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971563/SRR23971563","Env_0789","Env_0789","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","4A77D0ED78B0DAD7D333138C442F8946","B9B5F2DEEB5F8AFBA9DD886F97208120","2020-02-09"
"CSSQ-1-3","SRR23971460","non_market_sewage",1,0,3,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0790","not_market",173669114,416661746,83332349200,416661746,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971460/SRR23971460","Env_0790","Env_0790","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","FB5111D07E384674FADEDD8336943EDD","0596E2942237B0AB7265F03A59505228","2020-02-09"
"D32","SRR23971574","market_west_Jan1",1,822,261,2222,0,0,0,0,0,0,354,531,0,49,0,0,0,33,3,936,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,68,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,5550,"Env_0213","market_metagenome",53994921,98697418,19739483600,98697418,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971574/SRR23971574","Env_0213","Env_0213","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","143164453B8946A8478CA27F25DB8725","A9BD38EC6BAB037A44563B745959B22F","2020-01-01"
"E-10-29-2","SRR23971440","market_west_late",1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0856","market_metagenome",92089136,92676734,18535346800,92676734,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971440/SRR23971440","Env_0856","Env_0856","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","38CBDE8B7424FE08057FD0D6F5473549","D5B61F5572560CBC1F1E101762388C4D","2020-02-20"
"E-A-7-1","SRR23971441","market_east_late",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0858","other_metagenome",141626834,142093257,28418651400,142093257,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971441/SRR23971441","Env_0858","Env_0858","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","409B32D3DA388A55C15B213B50B6B1F3","223A1D35FAEA6026AAADFFE4A891FE02","2020-02-20"
"E48","SRR23971575","market_east_Jan1",1,0,0,15,0,0,0,0,0,0,697,21,0,23,0,0,0,4,0,21693,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,830,"Env_0262","market_metagenome",161070549,163631660,32726332000,163631660,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971575/SRR23971575","Env_0262","Env_0262","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","9329BF7A1C6A71849BEF98C45644E446","4097BEBBA8E66046A44B193B9C5F78D0","2020-01-01"
"E61","SRR23971576","market_east_Jan1",1,0,4,27,0,0,0,0,0,0,28,9,0,60,0,0,0,4,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,2736,0,0,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3785,"Env_0275","market_metagenome",132859495,136549145,27309829000,136549145,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971576/SRR23971576","Env_0275","Env_0275","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","5249CF890FB6061BC5DB229D6C9C01AD","88D8D52E500126343E7C1988F75C6F8B","2020-01-01"
"E7","SRR23971578","market_west_Jan1",1,1402,573,1330,76,0,0,28,0,0,223,167,0,1783,0,0,33,5028,7601,51,0,135,26,0,326,8,0,0,347,0,167,0,37,0,39,10,101,40,138,0,0,38,0,0,0,0,0,20,0,0,0,32,0,0,21,0,22,0,0,4,0,1143,0,0,26,0,91,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,3770,"Env_0221","market_metagenome",108774391,118618283,23723656600,118618283,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971578/SRR23971578","Env_0221","Env_0221","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","834C4C1698D2EA0F62AB87E937C77564","7B85F73D29777A97A44D7BA4DEA3E9B0","2020-01-01"
